Company,ProductName,TypeName,ScreenResolution,Cpu,Memory,Gpu,OpSys,Ram,Weight,Inches,Price_euros
HP,ProBook 470,Notebook,Full HD / 1920x1080,Intel Core i5 8250 1.6GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,2.5kg,17.3,928
Lenovo,V330-15IKB (i5-8250U/8GB/256GB/FHD/W10),Notebook,Full HD / 1920x1080,Intel Core i5 8250 1.6GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,2.05kg,15.6,739
Lenovo,V330-15IKB (i5-8250U/4GB/256GB/FHD/W10),Notebook,Full HD / 1920x1080,Intel Core i5 8250 1.6GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,4GB,1.8kg,15.6,829
HP,ProBook 430,Notebook,Full HD / 1920x1080,Intel Core i5 8250 1.6GHz,512GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.49kg,13.3,959
Dell,Vostro 5471,Ultrabook,Full HD / 1920x1080,Intel Core i5 8250 1.6GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.7kg,14,879
Dell,XPS 13,Ultrabook,Full HD / 1920x1080,Intel Core i5 8250 1.6GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.23kg,13.3,1399
Dell,Latitude 5490,Ultrabook,Full HD / 1920x1080,Intel Core i5 8250 1.6GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.6kg,14,1149
Dell,Vostro 5370,Ultrabook,Full HD / 1920x1080,Intel Core i5 8250 1.6GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.41kg,13.3,949
Dell,XPS 13,Ultrabook,Full HD / 1920x1080,Intel Core i5 8250 1.6GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.2kg,13.3,1449.9
HP,Probook 440,Notebook,IPS Panel / 1366x768,Intel Core i5 8250 1.6GHz,500GB HDD,Intel UHD Graphics 620,Windows 10,4GB,1.63kg,14,722
HP,Spectre x360,2 in 1 Convertible,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i5 8250 1.6GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.29kg,13.3,1499
Dell,XPS 13,Ultrabook,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i5 8250 1.6GHz,128GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.21kg,13.3,1599
Acer,Spin 5,2 in 1 Convertible,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 8250 1.6GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.5kg,13.3,847
HP,Spectre x360,2 in 1 Convertible,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 8250 1.6GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.26kg,13.3,1398.99
Lenovo,Yoga 920-13IKB,2 in 1 Convertible,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 8250 1.6GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.4kg,13.9,1599
Acer,Spin 5,2 in 1 Convertible,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 8250 1.6GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.6kg,13.3,999
Dell,XPS 13,Ultrabook,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 8250 1.6GHz,128GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.22kg,13.3,979
Lenovo,Yoga 520-14IKB,2 in 1 Convertible,IPS Panel Full HD / 1920x1080,Intel Core i5 8250 1.6GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.74kg,14,899
HP,ProBook 430,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i5 8250 1.6GHz,128GB SSD,Intel UHD Graphics 620,Windows 10,4GB,1.49kg,13.3,726
Acer,Aspire A515-51G,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i5 8250 1.6GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,4GB,2.2kg,15.6,682
Lenovo,ThinkPad E480,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i5 8250 1.6GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.75kg,14,1049
HP,ProBook 430,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i5 8250 1.6GHz,500GB HDD,Intel UHD Graphics 620,Windows 10,4GB,1.49kg,13.3,754
HP,ProBook 430,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i5 8250 1.6GHz,500GB HDD,Intel UHD Graphics 620,Windows 10,4GB,1.49kg,13.3,675
Acer,Swift 3,Ultrabook,IPS Panel Full HD / 1920x1080,Intel Core i5 8250 1.6GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.6kg,14,770
Dell,Latitude 5590,Ultrabook,IPS Panel Full HD / 1920x1080,Intel Core i5 8250 1.6GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.88kg,15.6,1096.16
Dell,XPS 13,Ultrabook,IPS Panel Full HD / 1920x1080,Intel Core i5 8250 1.6GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.21kg,13.3,1629
Dell,XPS 13,Ultrabook,Quad HD+ / Touchscreen / 3200x1800,Intel Core i5 8250 1.6GHz,256GB SSD,Intel UHD Graphics 620,Windows 10,8GB,1.23kg,13.3,1869
Acer,Aspire 5,Notebook,IPS Panel / 1366x768,Intel Core i5 8250 1.6GHz,1000GB HDD,Nvidia GeForce MX 130,Windows 10,12GB,2.2kg,15.6,693.99
Dell,Inspiron 7773,2 in 1 Convertible,Full HD / Touchscreen / 1920x1080,Intel Core i5 8250 1.6GHz,1000GB HDD,Nvidia GeForce MX 150,Windows 10,12GB,2.77kg,17.3,999
Lenovo,IdeaPad 320-17IKBR,Notebook,1600x900,Intel Core i5 8250 1.6GHz,256GB SSD,Nvidia GeForce MX 150,No OS,8GB,2.8kg,17.3,698
Xiaomi,Mi Notebook,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i5 8250 1.6GHz,256GB SSD,Nvidia GeForce MX 150,No OS,8GB,1.95kg,15.6,1199
Acer,Aspire A515-51G-59QF,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i5 8250 1.6GHz,1000GB HDD,Nvidia GeForce MX 150,Windows 10,4GB,2.2kg,15.6,613
Acer,Aspire A517-51G,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i5 8250 1.6GHz,256GB SSD,Nvidia GeForce MX 150,Windows 10,4GB,3kg,17.3,805
Acer,Aspire A517-51G,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i5 8250 1.6GHz,256GB SSD,Nvidia GeForce MX 150,Windows 10,8GB,3kg,17.3,854
HP,ProBook 470,Notebook,Full HD / 1920x1080,Intel Core i5 8250 1.6GHz,1000GB HDD,Nvidia GeForce MX 930,Windows 10,8GB,2.5kg,17.3,977
HP,ProBook 470,Notebook,Full HD / 1920x1080,Intel Core i5 8250 1.6GHz,1000GB HDD,Nvidia GeForce MX 930,Windows 10,8GB,2.5kg,17.3,896
HP,ProBook 470,Notebook,Full HD / 1920x1080,Intel Core i5 8250 1.6GHz,256GB SSD,Nvidia GeForce MX 930,Windows 10,8GB,2.5kg,17.3,923
HP,ProBook 470,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i5 8250 1.6GHz,1000GB HDD,Nvidia GeForce MX 930,Windows 10,8GB,2.5kg,17.3,914
HP,ProBook 450,Notebook,Full HD / 1920x1080,Intel Core i5 8250 1.6GHz,256GB SSD,Nvidia GeForce MX 930,Windows 10,8GB,2.1kg,15.6,879
Dell,Inspiron 7570,Notebook,Full HD / 1920x1080,Intel Core i5 8250 1.6GHz,256GB SSD,Nvidia GeForce MX 940,Windows 10,8GB,2kg,15.6,1142.75
Dell,Inspiron 7570,Ultrabook,IPS Panel Full HD / 1920x1080,Intel Core i5 8250 1.6GHz,1000GB HDD,Nvidia GeForce MX 940,Windows 10,8GB,1.9kg,15.6,1049
Apple,MacBook Pro,Ultrabook,IPS Panel Retina Display / 2880x1800,Intel Core i7 6500 2.2GHz,256GB Flash Storage,Intel Iris Pro Graphics,macOS,16GB,2.04kg,15.4,2139.97
Apple,MacBook Pro,Ultrabook,IPS Panel Retina Display / 2880x1800,Intel Core i7 6500 2.2GHz,512GB SSD,AMD Radeon Pro 455,macOS,16GB,1.83kg,15.4,2537.45
Apple,MacBook Pro,Ultrabook,IPS Panel Retina Display / 2880x1800,Intel Core i7 6500 2.2GHz,256GB SSD,AMD Radeon Pro 555,macOS,16GB,1.83kg,15.4,2439.97
Apple,MacBook Pro,Ultrabook,IPS Panel Retina Display / 2880x1800,Intel Core i7 6500 2.2GHz,512GB SSD,AMD Radeon Pro 560,macOS,16GB,1.83kg,15.4,2858
HP,EliteBook 820,Ultrabook,Full HD / 1920x1080,Intel Core i7 6500 2.50GHz,256GB SSD,Intel HD Graphics 520,Windows 7,8GB,1.26kg,12.5,2296.95
Lenovo,ThinkPad Yoga,Netbook,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500 2.50GHz,512GB SSD,Intel HD Graphics 520,Windows 10,16GB,1.3kg,12.5,1650
HP,ZBook 15u,Workstation,Full HD / 1920x1080,Intel Core i7 6500 2.50GHz,256GB SSD,AMD FirePro 4190,Windows 7,8GB,1.9kg,15.6,1495
HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,1366x768,Intel Core i7 6500 2.50GHz,1000GB HDD,AMD Radeon R5 330,Windows 10,6GB,2.19kg,15.6,764
HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,1366x768,Intel Core i7 6500 2.50GHz,1000GB HDD,AMD Radeon R5 330,Windows 10,6GB,2.19kg,15.6,764
HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,1366x768,Intel Core i7 6500 2.50GHz,1000GB HDD,AMD Radeon R5 330,Windows 10,6GB,2.19kg,15.6,764
Lenovo,B51-80 (i7-6500U/8GB/1008GB/Radeon,Notebook,Full HD / 1920x1080,Intel Core i7 6500 2.50GHz,1000GB Hybrid,AMD Radeon R5 330,Windows 7,8GB,2.32kg,15.6,895
Lenovo,IdeaPad 500-15ISK,Notebook,Full HD / 1920x1080,Intel Core i7 6500 2.50GHz,1000GB Hybrid,AMD Radeon R7 360,Windows 10,16GB,2.5kg,15.6,1099
HP,EliteBook 850,Ultrabook,Full HD / 1920x1080,Intel Core i7 6500 2.50GHz,256GB SSD,AMD Radeon R7 365,Windows 10,8GB,1.84kg,15.6,1296.99
HP,EliteBook 840,Ultrabook,2560x1440,Intel Core i7 6500 2.50GHz,256GB SSD,Intel HD Graphics 520,Windows 7,8GB,1.54kg,14,2198.19
Dell,Inspiron 5368,2 in 1 Convertible,Full HD / Touchscreen / 1920x1080,Intel Core i7 6500 2.50GHz,256GB SSD,Intel HD Graphics 520,Windows 10,8GB,1.62kg,13.3,798.01
Toshiba,Portege Z30T-C-133,Ultrabook,Full HD / Touchscreen / 1920x1080,Intel Core i7 6500 2.50GHz,512GB SSD,Intel HD Graphics 520,Windows 10,16GB,1.36kg,13.3,1877
HP,EliteBook 1040,Notebook,Full HD / 1920x1080,Intel Core i7 6500 2.50GHz,256GB SSD,Intel HD Graphics 520,Windows 10,8GB,1.43kg,14,2229
HP,EliteBook 850,Notebook,Full HD / 1920x1080,Intel Core i7 6500 2.50GHz,256GB SSD,Intel HD Graphics 520,Windows 10,8GB,1.84kg,15.6,1228.99
HP,250 G5,Notebook,Full HD / 1920x1080,Intel Core i7 6500 2.50GHz,256GB SSD,Intel HD Graphics 520,Windows 10,8GB,1.96kg,15.6,679
Lenovo,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),Notebook,Full HD / 1920x1080,Intel Core i7 6500 2.50GHz,1000GB Hybrid,Intel HD Graphics 520,Windows 7,4GB,2.32kg,15.6,825
Toshiba,Portege Z30-C-16L,Ultrabook,Full HD / 1920x1080,Intel Core i7 6500 2.50GHz,256GB SSD,Intel HD Graphics 520,Windows 10,8GB,1.2kg,13.3,1363
HP,EliteBook 1040,Ultrabook,Full HD / 1920x1080,Intel Core i7 6500 2.50GHz,256GB SSD,Intel HD Graphics 520,Windows 10,8GB,1.43kg,14,1500
HP,EliteBook 840,Ultrabook,Full HD / 1920x1080,Intel Core i7 6500 2.50GHz,256GB SSD,Intel HD Graphics 520,Windows 10,8GB,1.54kg,14,1887.21
HP,EliteBook 820,Ultrabook,Full HD / 1920x1080,Intel Core i7 6500 2.50GHz,256GB SSD,Intel HD Graphics 520,Windows 10,8GB,1.26kg,12.5,1349
Asus,ZenBook UX310UA-WB71,Ultrabook,Full HD / 1920x1080,Intel Core i7 6500 2.50GHz,256GB SSD,Intel HD Graphics 520,Windows 10,8GB,1.45kg,13.3,1280
Toshiba,Portege Z30-C-16P,Ultrabook,Full HD / 1920x1080,Intel Core i7 6500 2.50GHz,512GB SSD,Intel HD Graphics 520,Windows 10,16GB,1.2kg,13.3,1747
HP,EliteBook 840,Ultrabook,Full HD / 1920x1080,Intel Core i7 6500 2.50GHz,512GB SSD,Intel HD Graphics 520,Windows 10,8GB,1.54kg,14,1468
HP,Spectre Pro,Ultrabook,Full HD / 1920x1080,Intel Core i7 6500 2.50GHz,512GB SSD,Intel HD Graphics 520,Windows 10,8GB,1.16kg,13.3,1969
HP,EliteBook 850,Ultrabook,Full HD / 1920x1080,Intel Core i7 6500 2.50GHz,256GB SSD,Intel HD Graphics 520,Windows 7,8GB,1.88kg,15.6,2171.72
HP,EliteBook 840,Ultrabook,Full HD / 1920x1080,Intel Core i7 6500 2.50GHz,512GB SSD,Intel HD Graphics 520,Windows 7,8GB,1.54kg,14,1870
Lenovo,Yoga 500-14ISK,2 in 1 Convertible,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500 2.50GHz,128GB SSD,Intel HD Graphics 520,Windows 10,4GB,1.8kg,14,638
Lenovo,Yoga 500-14ISK,2 in 1 Convertible,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500 2.50GHz,128GB SSD,Intel HD Graphics 520,Windows 10,4GB,1.8kg,14,638
Lenovo,Yoga 500-14ISK,2 in 1 Convertible,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500 2.50GHz,128GB SSD,Intel HD Graphics 520,Windows 10,4GB,1.8kg,14,638
Acer,Aspire R7,2 in 1 Convertible,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500 2.50GHz,256GB SSD,Intel HD Graphics 520,Windows 10,8GB,1.6kg,13.3,789.01
Lenovo,Yoga 500-15ISK,2 in 1 Convertible,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500 2.50GHz,256GB SSD,Intel HD Graphics 520,Windows 10,4GB,1.8kg,15.6,847
Lenovo,ThinkPad Yoga,2 in 1 Convertible,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500 2.50GHz,256GB SSD,Intel HD Graphics 520,Windows 10,8GB,1.8kg,14,1669
Lenovo,ThinkPad Yoga,Ultrabook,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500 2.50GHz,256GB SSD,Intel HD Graphics 520,Windows 10,8GB,1.3kg,12.5,1713.49
Toshiba,Tecra Z50-C-144,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 6500 2.50GHz,256GB SSD,Intel HD Graphics 520,Windows 10,8GB,2.2kg,15.6,1399
Lenovo,Yoga 900-13ISK,2 in 1 Convertible,IPS Panel Quad HD+ / Touchscreen / 3200x1800,Intel Core i7 6500 2.50GHz,512GB SSD,Intel HD Graphics 520,Windows 10,16GB,1.3kg,13.3,1499
Lenovo,Yoga 900-13ISK,2 in 1 Convertible,IPS Panel Quad HD+ / Touchscreen / 3200x1800,Intel Core i7 6500 2.50GHz,512GB SSD,Intel HD Graphics 520,Windows 10,16GB,1.3kg,13.3,1499
Lenovo,Yoga 900-13ISK,2 in 1 Convertible,IPS Panel Quad HD+ / Touchscreen / 3200x1800,Intel Core i7 6500 2.50GHz,512GB SSD,Intel HD Graphics 520,Windows 10,16GB,1.3kg,13.3,1499
Lenovo,ThinkPad X1,Ultrabook,IPS Panel Quad HD+ / 2560x1440,Intel Core i7 6500 2.50GHz,512GB SSD,Intel HD Graphics 520,Windows 10,8GB,1.17kg,14,1686.64
Lenovo,ThinkPad X1,2 in 1 Convertible,IPS Panel Touchscreen 2560x1440,Intel Core i7 6500 2.50GHz,256GB SSD,Intel HD Graphics 520,Windows 10,8GB,1.27kg,14,2339
Dell,XPS 13,Ultrabook,Quad HD+ / 3200x1800,Intel Core i7 6500 2.50GHz,256GB SSD,Intel HD Graphics 520,Windows 10,8GB,1.3kg,13.3,1268
Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,1366x768,Intel Core i7 6500 2.50GHz,500GB HDD,Nvidia GeForce M 920,Windows 10,4GB,2.2kg,15.6,720.32
Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,1366x768,Intel Core i7 6500 2.50GHz,500GB HDD,Nvidia GeForce M 920,Windows 10,4GB,2.2kg,15.6,720.32
Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,1366x768,Intel Core i7 6500 2.50GHz,500GB HDD,Nvidia GeForce M 920,Windows 10,4GB,2.2kg,15.6,720.32
Toshiba,Satellite Pro,Notebook,1366x768,Intel Core i7 6500 2.50GHz,500GB HDD,Nvidia GeForce M 930,Windows 10,8GB,2.2kg,15.6,812
Toshiba,Satellite Pro,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 6500 2.50GHz,256GB SSD,Nvidia GeForce M 930,Windows 10,8GB,2.2kg,15.6,1043
Toshiba,Tecra A50-C-218,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 6500 2.50GHz,256GB SSD,Nvidia GeForce M 930,Windows 10,16GB,2.4kg,15.6,1425
Toshiba,Tecra A50-C-21G,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 6500 2.50GHz,512GB SSD,Nvidia GeForce M 930,Windows 10,16GB,2.4kg,15.6,1403
Lenovo,IdeaPad 310-15ISK,Notebook,1366x768,Intel Core i7 6500 2.50GHz,500GB HDD,Nvidia GeForce MX 920,No OS,8GB,2.2kg,15.6,629
Lenovo,IdeaPad 510-15ISK,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 6500 2.50GHz,1000GB HDD,Nvidia GeForce MX 940,Windows 10,8GB,2.2kg,15.6,669
Lenovo,ThinkPad P51s,Workstation,Full HD / 1920x1080,Intel Core i7 6500 2.50GHz,512GB SSD,Nvidia Quadro M 520,Windows 7,16GB,2.18kg,15.6,1855
Lenovo,Yoga 900-13ISK,2 in 1 Convertible,IPS Panel Quad HD+ / Touchscreen / 3200x1800,Intel Core i7 6560 2.2GHz,1000GB SSD,Intel Iris Graphics 540,Windows 10,16GB,1.3kg,13.3,1799
HP,EliteBook 1040,Ultrabook,Full HD / 1920x1080,Intel Core i7 6600 2.6GHz,256GB SSD,Intel HD Graphics 520,Windows 7,8GB,1.43kg,14,1449
Lenovo,ThinkPad T460,Ultrabook,Full HD / 1920x1080,Intel Core i7 6600 2.6GHz,256GB SSD,Intel HD Graphics 520,Windows 7,8GB,1.7kg,14,1499
Lenovo,ThinkPad T460s,Ultrabook,Full HD / 1920x1080,Intel Core i7 6600 2.6GHz,512GB SSD,Intel HD Graphics 520,Windows 7,12GB,1.4kg,14,2299
Lenovo,ThinkPad X1,Notebook,IPS Panel / 2560x1440,Intel Core i7 6600 2.6GHz,256GB SSD,Intel HD Graphics 520,Windows 7,16GB,1.1kg,14,2620
Lenovo,Thinkpad T560,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 6600 2.6GHz,256GB SSD,Intel HD Graphics 520,Windows 10,8GB,2.3kg,15.6,1529
Lenovo,Thinkpad T460s,Ultrabook,IPS Panel Full HD / 1920x1080,Intel Core i7 6600 2.6GHz,256GB SSD,Intel HD Graphics 520,Windows 10,12GB,1.4kg,14,1673
Lenovo,Thinkpad T460,Ultrabook,IPS Panel Full HD / 1920x1080,Intel Core i7 6600 2.6GHz,256GB SSD,Intel HD Graphics 520,Windows 10,8GB,1.7kg,14,1488.99
Toshiba,Tecra Z40-C-136,Ultrabook,IPS Panel Full HD / 1920x1080,Intel Core i7 6600 2.6GHz,256GB SSD,Intel HD Graphics 520,Windows 10,8GB,1.47kg,14,1725
Lenovo,Thinkpad T460s,Ultrabook,IPS Panel Quad HD+ / 2560x1440,Intel Core i7 6600 2.6GHz,256GB SSD,Intel HD Graphics 520,Windows 10,12GB,1.4kg,14,1858
Lenovo,Thinkpad X1,Ultrabook,IPS Panel Quad HD+ / 2560x1440,Intel Core i7 6600 2.6GHz,512GB SSD,Intel HD Graphics 520,Windows 10,16GB,1.1kg,14,2099
Lenovo,ThinkPad X1,2 in 1 Convertible,IPS Panel Touchscreen 2560x1440,Intel Core i7 6600 2.6GHz,512GB SSD,Intel HD Graphics 520,Windows 10,16GB,2.8kg,14,2440
Toshiba,Tecra Z50-C-140,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 6600 2.6GHz,256GB SSD,Nvidia GeForce M 930,Windows 10,16GB,2.4kg,15.6,1975
Toshiba,Tecra Z40-C-161,Ultrabook,IPS Panel Full HD / 1920x1080,Intel Core i7 6600 2.6GHz,512GB SSD,Nvidia GeForce M 930,Windows 10,16GB,1.47kg,14,1764
Lenovo,ThinkPad P40,2 in 1 Convertible,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6600 2.6GHz,512GB SSD,Nvidia Quadro M 500,Windows 7,8GB,1.8kg,14,2050.38
HP,ZBook 17,Workstation,IPS Panel Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,1000GB HDD,AMD FirePro 4190,Windows 7,8GB,3.0kg,17.3,2899
Asus,ZenBook Pro,Notebook,IPS Panel 4K Ultra HD / 3840x2160,Intel Core i7 6700 2.6GHz,1000GB HDD,Intel HD Graphics 530,Windows 10,12GB,2.06kg,15.6,1299
MSI,GP62MVR 6RF,Gaming,Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,1000GB HDD,Nvidia GeForce GTX 1060,Windows 10,8GB,2.2kg,15.6,1476.11
Asus,FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce,Gaming,Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,1000GB HDD,Nvidia GeForce GTX 1060,Windows 10,8GB,2.2kg,15.6,1169
MSI,GT62VR 6RD,Gaming,Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,256GB SSD,Nvidia GeForce GTX 1060,Windows 10,16GB,2.94kg,15.6,1819
MSI,GS63VR 6RF,Gaming,Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,256GB SSD,Nvidia GeForce GTX 1060,Windows 10,16GB,1.8kg,15.6,1929
Asus,Rog GL702VM-GC017T,Gaming,Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,512GB SSD,Nvidia GeForce GTX 1060,Windows 10,16GB,2.73kg,17.3,1799
MSI,GS73VR Stealth,Gaming,IPS Panel 4K Ultra HD / 3840x2160,Intel Core i7 6700 2.6GHz,2TB HDD,Nvidia GeForce GTX 1060,Windows 10,16GB,2.43kg,17.3,2649
Acer,Predator 17,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,1000GB HDD,Nvidia GeForce GTX 1060,Windows 10,16GB,4.2kg,17.3,1935
MSI,GS73VR Stealth,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,256GB SSD,Nvidia GeForce GTX 1060,Windows 10,16GB,2.43kg,17.3,1948.99
Dell,Alienware 17,Gaming,Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,256GB SSD,Nvidia GeForce GTX 1070,Windows 10,32GB,4.42kg,17.3,2800
Asus,Rog G752VS-BA171T,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,256GB SSD,Nvidia GeForce GTX 1070,Windows 10,16GB,4.3kg,17.3,2350
Asus,Rog GL502VS,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,256GB SSD,Nvidia GeForce GTX 1070,Windows 10,16GB,2.34kg,15.6,2325
Lenovo,IdeaPad Y700-15ISK,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,1000GB HDD,Nvidia GeForce GTX 960,Windows 10,8GB,3.31kg,15.6,1196
Lenovo,IdeaPad Y700-15ISK,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,512GB SSD,Nvidia GeForce GTX 960,Windows 10,16GB,3.31kg,15.6,1305
MSI,GE72 Apache,Gaming,Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,1000GB HDD,Nvidia GeForce GTX M 960,Windows 10,8GB,2.9kg,17.3,1511.19
Asus,Rog GL752VW-T4308T,Gaming,Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,1000GB HDD,Nvidia GeForce GTX M 960,Windows 10,8GB,3.52kg,17.3,1312.49
MSI,GL62 6QF,Gaming,Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,1000GB HDD,Nvidia GeForce GTX M 960,Windows 10,8GB,2.3kg,15.6,1169
MSI,GE62 Apache,Gaming,Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,1000GB HDD,Nvidia GeForce GTX M 960,Windows 10,8GB,2.4kg,15.6,1229
Lenovo,IdeaPad Y700-15ISK,Gaming,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6700 2.6GHz,1000GB HDD,Nvidia GeForce GTX M 960,Windows 10,16GB,2.6kg,15.6,1029
Asus,Rog GL552VW-CN470T,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,1000GB HDD,Nvidia GeForce GTX M 960,Windows 10,16GB,2.59kg,15.6,1339
Asus,Rog GL552VW-DM201T,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,256GB SSD,Nvidia GeForce GTX M 960,Windows 10,8GB,2.591kg,15.6,909
HP,Pavilion 15-BC000nv,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,1000GB HDD,Nvidia GeForce GTX M 960,Windows 10,6GB,2.18kg,15.6,799
Lenovo,IdeaPad Y700-15ISK,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,1000GB HDD,Nvidia GeForce GTX M 960,Windows 10,8GB,2.6kg,15.6,899
Lenovo,IdeaPad Y700-15ISK,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,1000GB HDD,Nvidia GeForce GTX M 960,Windows 10,8GB,2.6kg,15.6,899
Lenovo,IdeaPad Y700-15ISK,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,1000GB HDD,Nvidia GeForce GTX M 960,Windows 10,8GB,2.6kg,15.6,899
MSI,GS70 Stealth,Gaming,Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,256GB SSD,Nvidia GeForce GTX M 965,Windows 10,8GB,2.6kg,17.3,1599
Asus,Rog G752VL-UH71T,Gaming,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6700 2.6GHz,256GB SSD,Nvidia GeForce GTX M 965,Windows 10,24GB,4.33kg,17.3,1269
Asus,Rog G752VL-GC088D,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 6700 2.6GHz,1000GB HDD,Nvidia GeForce GTX M 965,No OS,16GB,4kg,17.3,998
Dell,Alienware 15,Gaming,4K Ultra HD / 3840x2160,Intel Core i7 6700 2.6GHz,256GB SSD,Nvidia GeForce GTX M 970,Windows 10,16GB,3.21kg,15.6,1329
